,Close,Volume,Percentage_close,Normalized_close,Normalized_volume
347,65.9,0,0.010736196319,2.34485896269,0.0
348,65.9,3931300,0.0,2.34485896269,0.39313
349,65.1,5924100,-0.0121396054628,2.31574158326,0.59241
350,65.7,2561700,0.00921658986175,2.33757961783,0.25617
351,65.75,2159000,0.00076103500761,2.33939945405,0.2159
352,66.05,2638500,0.00456273764259,2.35031847134,0.26385
353,67.0,2374600,0.0143830431491,2.38489535942,0.23746
354,66.6,2707800,-0.00597014925373,2.3703366697,0.27078
355,66.1,6754500,-0.00750750750751,2.35213830755,0.67545
356,64.95,1881900,-0.017397881997,2.31028207461,0.18819
357,64.55,2395500,-0.00615858352579,2.2957233849,0.23955
358,64.85,3614800,0.00464756003098,2.30664240218,0.36148
359,64.45,2844000,-0.00616808018504,2.29208371247,0.2844
360,65.1,3555700,0.0100853374709,2.31574158326,0.35557
361,64.85,17375100,-0.00384024577573,2.30664240218,1.73751
362,64.85,4602600,0.0,2.30664240218,0.46026
363,65.65,4067700,0.0123361603701,2.33575978162,0.40677
364,65.85,5495500,0.003046458492,2.34303912648,0.54955
365,67.4,1802600,0.0235383447229,2.39945404914,0.18026
366,67.25,3990300,-0.00222551928783,2.39399454049,0.39903
367,67.45,2066300,0.00297397769517,2.40127388535,0.20663
368,67.35,3124400,-0.00148257968866,2.39763421292,0.31244
369,67.6,2989600,0.00371195248701,2.40673339399,0.29896
370,67.8,3500300,0.00295857988166,2.41401273885,0.35003
371,67.6,5649400,-0.00294985250737,2.40673339399,0.56494
372,68.35,2827300,0.0110946745562,2.43403093722,0.28273
373,68.25,3062900,-0.00146305779078,2.43039126479,0.30629
374,69.0,0,0.010989010989,2.45768880801,0.0
375,69.0,2009600,0.0,2.45768880801,0.20096
376,68.5,1509700,-0.00724637681159,2.43949044586,0.15097
377,68.45,1832200,-0.000729927007299,2.43767060965,0.18322
378,68.4,1962400,-0.00073046018992,2.43585077343,0.19624
379,68.65,1913800,0.00365497076023,2.4449499545,0.19138
380,69.0,2435400,0.00509832483613,2.45768880801,0.24354
381,68.15,1054900,-0.0123188405797,2.42675159236,0.10549
382,67.95,2005800,-0.00293470286134,2.4194722475,0.20058
383,68.05,2841100,0.00147167034584,2.42311191993,0.28411
384,68.25,2816100,0.00293901542983,2.43039126479,0.28161
385,68.7,1976700,0.00659340659341,2.44676979072,0.19767
386,68.95,4888700,0.00363901018923,2.45586897179,0.48887
387,68.5,2209000,-0.0065264684554,2.43949044586,0.2209
